Accuracy,Precision,Recall,F1,AUC
0.753126327132968,0.6074039190136963,0.941726618705036,0.7383877479086616,0.7920966957069394
0.7729462174940899,0.6384568654954416,0.8917266187050359,0.7439640019825872,0.8189290870112247
0.7791976773403547,0.6413791706731742,0.9154676258992808,0.75416706116505,0.879818727724035
0.878890799960363,0.8462718552629402,0.8224820143884891,0.8338723180963423,0.9317752977519873
0.8813513487209976,0.8500575157728452,0.824820143884892,0.8371673042791411,0.9328832044171781
0.8895990819778883,0.8767776143548754,0.8161870503597122,0.845324978229022,0.941563888824513
0.8914615803853285,0.8828133621361575,0.814568345323741,0.8472702600713449,0.9424861224129379
0.9024347139055223,0.9132750183746493,0.8134892086330934,0.8603729074439738,0.9525658106907067
0.9118785478688014,0.9039161344930877,0.8525179856115107,0.8773946898922175,0.9618948362489481
0.9233842156113307,0.917723205651605,0.8708633093525181,0.8936289580554565,0.9705373412296321
0.932894185034187,0.9128169377522081,0.9050359712230216,0.9088876790925159,0.9755530727397016
0.9323621816650387,0.9114747255373148,0.9050359712230215,0.9082280387553651,0.9756385118870806
0.9349561515267337,0.9157497987732788,0.9077338129496404,0.9116787470494723,0.9773568857944802
0.9378827009102363,0.9263632058629746,0.9039568345323742,0.9149739317191813,0.9786172060506996
0.9385477714783199,0.9272839188077626,0.9048561151079136,0.915887136703242,0.9785766672240918
0.9474594251213885,0.9419328620087042,0.914388489208633,0.9279066272001979,0.9819738295284667
0.9529794135133987,0.9538374532657545,0.9172661870503598,0.9351710412306469,0.9827362061068268
0.954774980181481,0.9571568971979326,0.918884892086331,0.937600115730602,0.98409730381388
0.9561052540309453,0.9621321588113512,0.9174460431654676,0.9392192304667362,0.9866272271637732
0.957236280984131,0.9629247145661267,0.9197841726618705,0.9408310178716951,0.9877024551278468
0.9608275470335924,0.9650481717753674,0.9276978417266186,0.9459809312731634,0.9899415780756758
0.9628888057218896,0.9666888914089936,0.9318345323741006,0.9489051157208147,0.9913432820236266
0.9635538320522077,0.9674232858278773,0.9329136690647483,0.9498288072357601,0.9919608166473651
0.9652162430458231,0.9642099844620867,0.9410071942446043,0.9524133410346286,0.9924739088068698
0.9666126081170991,0.9651922893206286,0.943884892086331,0.954367503326309,0.9927765574956661
0.9668787425149701,0.9651950665204438,0.9446043165467627,0.9547399834459422,0.9929439452728517
0.9708689004968786,0.9732094298313296,0.9473021582733813,0.9600681660680651,0.9933418922234594
0.9705367633527272,0.9723449841804414,0.9473021582733813,0.9596341668946822,0.9931641335642272
0.9721328619357029,0.9743686060029487,0.9496402877697839,0.9618305615189527,0.9933112003907361
0.9724652202686824,0.9745644918272902,0.9503597122302159,0.962291142583898,0.9935536788712935
0.9741280294021886,0.9776700083129922,0.9517985611510792,0.9645323488380715,0.99384700305199
0.9738621161931456,0.9762578915009998,0.9525179856115107,0.9642121446506318,0.9941320483973455
0.9743940753245284,0.9771841007506226,0.9530575539568344,0.9649424539871635,0.9942036590008065
0.9755249253266518,0.9802247029998904,0.9530575539568344,0.9664287617811512,0.9945044633628642
0.9765890205404795,0.9811705366549786,0.9550359712230216,0.9679021716546924,0.994547940771332
0.9762565737319688,0.9808062084405249,0.9544964028776978,0.9674509588703806,0.9944922832135157
0.9772540911085631,0.9819050870975529,0.956115107913669,0.9688228640282835,0.9946962820584698
0.9774537803824975,0.9822902920150446,0.9562949640287771,0.9690947471736449,0.9948026733265655
0.9771876459846265,0.9831863845612441,0.9546762589928057,0.9686924943203048,0.9949729736414575
0.9773208016590932,0.9824563647701057,0.9557553956834532,0.9689029880347986,0.994821552933692
0.9778529819793038,0.9835676089050811,0.956115107913669,0.969617915270055,0.9951542180101105
0.9785180083096219,0.9844864655029856,0.9570143884892085,0.9705390375615417,0.9954512690089865
0.9785845419090897,0.984310532001442,0.9573741007194243,0.9706309935972006,0.9956716160695279
0.9786510755085572,0.9848376356988122,0.9570143884892086,0.9707099066363497,0.995641055859949
0.9787838772808992,0.9843177208948017,0.9579136690647483,0.9709163714763415,0.9955344397106058
0.9797818812729153,0.9861544325194902,0.9588129496402876,0.9722721980789195,0.9958703618087444
0.9795821477612151,0.9861437812098585,0.9582733812949641,0.9719776749137535,0.9959442291380963
0.9799810839314281,0.986155281456444,0.9593525179856115,0.9725463916329407,0.9960023607903137
0.9799146388074915,0.985441545747958,0.9598920863309353,0.9724778886830501,0.9960221657662442
0.9797815716085561,0.9849049855560914,0.9600719424460431,0.9723056247144679,0.9958971810761994
0.9801807289675969,0.986708415385292,0.9593525179856115,0.9728165847110388,0.9960267591535423
0.9802471298537677,0.985997057589414,0.9602517985611512,0.9729325320902941,0.9960457988320425
0.9803137076910009,0.985994497695897,0.960431654676259,0.9730183414550677,0.9959946460112329
0.9799145945697258,0.9848936358452007,0.960431654676259,0.9724873187306763,0.996105247316723
0.9799146830452571,0.984897145069144,0.960431654676259,0.972491747029318,0.9960018710600606
0.9796487255984486,0.9847107126826928,0.9598920863309353,0.9721237652694873,0.9962428775451027
0.9806461544995116,0.9861862150072286,0.9611510791366907,0.9734835392417246,0.9961943489732562
0.9801806404920657,0.9850788233290688,0.9609712230215827,0.9728640685920487,0.9962054492919373
0.9800476175308956,0.9852613316603097,0.960431654676259,0.9726683711316845,0.9962501460676325
0.9801804635410031,0.985801962879344,0.9602517985611512,0.9728431794435888,0.9962587197027564
0.9797149937713228,0.9847126855463222,0.9600719424460431,0.9722152315379168,0.9963394516699207
0.9799146388074915,0.9854397187156703,0.9598920863309353,0.9724748516295083,0.9963796818733108
