Accuracy,Precision,Recall,F1,AUC
0.7450783273877775,0.8101862871813609,0.4057553956834532,0.5405589010327261,0.6749653809092862
0.7672241952265682,0.9697629034275558,0.38237410071942446,0.5483763597886341,0.8633212447792691
0.8738357062470803,0.8426486959105697,0.8104316546762591,0.8261362570562598,0.918204800808545
0.878890799960363,0.8462718552629402,0.8224820143884891,0.8338723180963423,0.9317752977519873
0.8813513487209976,0.8500575157728452,0.824820143884892,0.8371673042791411,0.9328814967220749
0.8815508610438696,0.8505225980948609,0.824820143884892,0.8373950159784751,0.9330428861300571
0.8892665466938464,0.8754362935185125,0.8169064748201439,0.8450750803401637,0.941842567175725
0.8902642410215031,0.8769565246560903,0.8181654676258991,0.8464629694153214,0.9418796808956534
0.8913951794991576,0.8816767383325226,0.8158273381294963,0.8474164333248032,0.9424787729531932
0.8969814803018078,0.8804386672652484,0.8348920863309353,0.8569504719108986,0.9481717811694264
0.8982450878385073,0.8825326867526749,0.8361510791366907,0.8586172767171953,0.9537042554279461
0.9095508893560398,0.9062078970771467,0.8428057553956835,0.8732546595868843,0.9602926036391424
0.9116793894480543,0.9161295314412884,0.8379496402877697,0.8752119163169336,0.9634188219045017
0.9211234003623957,0.9215887924537884,0.8598920863309353,0.8895978485246022,0.9692119818106992
0.9257789385767472,0.9367491378054746,0.8571942446043165,0.8951418249481746,0.9705364595348704
0.9269094789145115,0.9386213684499944,0.858453237410072,0.896702784450488,0.9724536232562077
0.9327620468283291,0.9288025215090064,0.8861510791366906,0.9069248704734443,0.9771535293385867
0.9410744999362975,0.9434904146031531,0.8942446043165468,0.9181710962946577,0.9824292131530765
0.9414070794581049,0.9435390526394174,0.8951438848920862,0.9186766671518068,0.9829074363983346
0.9454639479905437,0.9547273788466889,0.8949640287769783,0.9238553461944837,0.983998121467271
0.9586325133421101,0.9623846862218872,0.9242805755395684,0.9429262952297623,0.9883922807084689
0.9615588415367846,0.9611694191589335,0.9338129496402878,0.947272748698804,0.9902163386850301
0.9626895588256111,0.9650313809749861,0.9329136690647483,0.9486884505025278,0.9906891108889854
0.9634209860421002,0.9671797524499928,0.9327338129496402,0.949639128446195,0.9915373424196497
0.9640854815192309,0.9614629388209478,0.9406474820143884,0.9509187831749415,0.9923167030916188
0.9655487783298652,0.9629469500575798,0.9431654676258994,0.952929751537995,0.992307107223475
0.969007198369219,0.968423440947077,0.9471223021582734,0.9576252942767921,0.9927588432642335
0.9697386698234736,0.9693655245028161,0.9480215827338128,0.9585388926634211,0.9933970298999061
0.9699382263841112,0.9690320007493618,0.9491007194244606,0.9589366394969161,0.9933961920795259
0.9701376944692177,0.9697571751417116,0.9489208633093525,0.9591901449869684,0.9936427058011406
0.9702706289548562,0.9697311303070858,0.9492805755395685,0.959378846436217,0.9936319671956818
0.9714679240809161,0.9712069928980449,0.9510791366906475,0.9610127411854631,0.9938731267402103
0.9743276744383573,0.9771588756171639,0.9528776978417266,0.9648374463914846,0.9939195536490487
0.9753250591016549,0.9780723044998523,0.9546762589928057,0.9662164232234692,0.9943398770350542
0.9765226196543082,0.980619149430799,0.9553956834532376,0.9678305279979588,0.9947978488474909
0.9767886655766482,0.9811792968684024,0.9555755395683452,0.9681885963560557,0.9946666920937741
0.9766557753287751,0.9817299434095137,0.9546762589928057,0.9679928063914349,0.994745383401351
0.976855066462819,0.9819189846137961,0.9550359712230216,0.9682611830998604,0.9947434817774747
0.9772542680596255,0.9826475114349174,0.9553956834532373,0.9688045978516854,0.9949841230433508
0.9769218212511147,0.9813620625709119,0.9557553956834532,0.968377680502835,0.9951205215836154
0.9767223531660084,0.9815380116656437,0.9550359712230216,0.9680872088006881,0.9952040131291703
0.9779193386277092,0.9821464775932311,0.9577338129496402,0.969761790277294,0.9952821767421319
0.9782521835761102,0.9830468694590092,0.9577338129496402,0.9701995810116412,0.9954689208346208
0.9781856942144082,0.9833959512067836,0.9571942446043165,0.9700933609890384,0.9952088635522284
0.9781856057388769,0.9832133154078507,0.9573741007194245,0.9700980381411242,0.9954590630223958
0.9792497009527047,0.9845211796125911,0.9589928057553957,0.9715691747234171,0.9957732608908396
0.9794492132755763,0.9838284531221587,0.9602517985611512,0.9718683264438251,0.9958864244401735
0.9794490363245141,0.984704025556044,0.9593525179856114,0.9718414527281872,0.9957913823125931
0.9796485044096206,0.9848794239732742,0.9597122302158272,0.9721119517594777,0.9961156941274938
0.9787174763947284,0.9828921075948506,0.9591726618705037,0.9708549511292407,0.9959524784233403
0.9793161903144068,0.9841860054690317,0.9595323741007196,0.9716755884463794,0.99633267538189
0.9798481494457894,0.9852725751819884,0.9598920863309353,0.9723886079506323,0.9961868801110849
0.9793827239138745,0.983630250462401,0.960251798561151,0.9717791340499,0.9961201650071011
0.9791166779915347,0.9836234488390483,0.9595323741007193,0.9714109709819461,0.9962945564578105
0.9800477060064269,0.9847222863883192,0.9609712230215829,0.972683019613345,0.9962669948318144
0.9795821919989809,0.9848896545045696,0.9595323741007196,0.9720209770365124,0.9963155122848107
0.979582059285684,0.9847025943187042,0.9597122302158274,0.9720267509221288,0.9962155942910383
0.9799144176186634,0.9847220529435571,0.960611510791367,0.9724935230062007,0.9961874955544634
0.9805797093755751,0.9851231678046443,0.9620503597122303,0.9734242150227583,0.9962345828829298
0.9803802855282344,0.9858179340461769,0.9607913669064748,0.9731240259947359,0.9960808966343293
0.9795155699239819,0.9847077212690543,0.9595323741007193,0.971930060398377,0.9963100379039396
0.9795157911128098,0.983814422082955,0.960431654676259,0.9719650640668759,0.9961832005730612
0.9801807289675967,0.9861613857498576,0.9598920863309353,0.9728304705936562,0.9962105709748699
0.9797151264846194,0.984363575740679,0.9604316546762591,0.9722288084845976,0.996344870055862
0.9801808616808934,0.9850922270116997,0.9609712230215827,0.9728611354985635,0.99645165108473
0.9805795766622782,0.9858087947986476,0.9613309352517986,0.9733999562865133,0.9964121523213706
0.980380329766,0.9852802990696835,0.9613309352517986,0.9731352148562538,0.9963718939702609
0.9800478387197238,0.9850775748583235,0.960611510791367,0.9726756619734713,0.9964413106543087
0.9800478387197236,0.9845511258815973,0.9611510791366905,0.9726901315839592,0.9964970533564728
0.9801142838436603,0.9849030517346016,0.9609712230215827,0.9727708859137966,0.9965498476601338
0.9809123773729137,0.9856444835935283,0.962410071942446,0.9738738946829066,0.9963112570708276
0.9807792659362127,0.9858193612036116,0.9618705035971222,0.9736807061768131,0.9963504202652874
0.9806463314505741,0.985989253538755,0.9613309352517986,0.9734870887051296,0.996409105656274
