Accuracy,Precision,Recall,F1,AUC
0.7988808554253579,0.7389784677033758,0.6630936227951154,0.6976213428722162,0.7675486472223675
0.8531233552175961,0.949952565868618,0.6134780642243329,0.7433555282998802,0.8991996660238849
0.9005152497299094,0.8728207727710483,0.8420624151967434,0.855226888339655,0.9358803045070763
0.9084074351090058,0.8858257577809348,0.851062867480778,0.8662435890680327,0.9491255782693951
0.9215573838610487,0.9208607594467851,0.8510854816824965,0.8831785648534479,0.951993565242476
0.9231391451286738,0.9223166470766413,0.8541157847127996,0.8857704404360843,0.9515549339467219
0.9268206875536718,0.9118532312689365,0.8781772953414745,0.8933303549221652,0.9563251634562567
0.942621679270894,0.913914488985301,0.9247851650836726,0.9184125631349584,0.971735975369558
0.9431341588409652,0.9152519589966188,0.9247625508819539,0.9191173558892001,0.9741572265867099
0.9436632593700658,0.9180551537857008,0.9232473993668023,0.919677763992547,0.9735766145193733
0.9452394803180143,0.9460133220982874,0.8946630483943917,0.918895079375378,0.9750615855941902
0.945233939998338,0.9434915908607318,0.8976707372229761,0.9190492583137957,0.9748520335522871
0.9510097232610322,0.9486626449323584,0.909656264133876,0.9277931220868162,0.9767792329628117
0.9536607662262112,0.9589351514699838,0.9066711895070103,0.9310540081270566,0.9777129910256077
0.9573478489708857,0.9652038176267359,0.9112166440524649,0.9366189816814157,0.9834233438462979
0.9615806532036899,0.9704571644087718,0.9187924016282224,0.9430708673793811,0.9840498233625047
0.9673896783844427,0.9638675448415643,0.9428991406603346,0.95283177695795,0.986061394562604
0.9721128009086124,0.9685161751564996,0.951899592944369,0.9595312701801862,0.9893543630582278
0.9705310396409873,0.962623749723608,0.9533695160560832,0.9573625986187297,0.9924051274040119
0.9721183412282889,0.9667267244187979,0.9534373586612392,0.9594436382707302,0.9929330471358725
0.9742181223856615,0.9740622456924776,0.951899592944369,0.9624224130521588,0.9937577330428182
0.9720961799495831,0.96823733925827,0.9518769787426503,0.959435432323113,0.9939361690581496
0.973689021856561,0.9740836501625223,0.9503844414292175,0.9616201229813072,0.9940629758367876
0.9731599213274608,0.969829638572771,0.9533921302578019,0.9610638713116069,0.9942013966360174
0.9747306019557328,0.9758328279903864,0.9518543645409316,0.9630959901639699,0.9945760803900768
0.9752597024848333,0.9759486611330335,0.9533921302578019,0.9639197910928161,0.9951675636432908
0.9747306019557328,0.9773665415697541,0.9503618272274987,0.9630244366440351,0.9950821806495738
0.9757888030139339,0.977414491863534,0.9533695160560832,0.9646845497666018,0.9956691950328704
0.9752597024848333,0.9773547937770941,0.9518769787426503,0.9638976869858732,0.9953780631330627
0.9731599213274607,0.9730946063057205,0.9503618272274987,0.9608542537796472,0.9954362740929025
0.9736724008975317,0.9730078842395816,0.9518543645409316,0.9616611212066607,0.995613199232837
0.9726308207983602,0.9743120427506042,0.9473767526006333,0.9600816920365514,0.9955612882823799
0.9731543810077842,0.974544319709292,0.9488466757123474,0.9607563139840789,0.9952806435481083
0.9747361422754093,0.9731651803469188,0.9548846675712348,0.9632912825381489,0.9952211648763312
0.9742015014266323,0.9758052758856284,0.950361827227499,0.9623376711974794,0.9955089162109724
0.9752597024848333,0.9802417748746406,0.9488466757123474,0.963730479200788,0.9955001193280195
0.974730601955733,0.9772993731466076,0.9503392130257803,0.9630616084865788,0.9953020404498263
0.9736724008975319,0.9772972204485594,0.9473315241971958,0.9614235008266732,0.9953941460235717
0.975777722374581,0.9734126122173057,0.9578697421981005,0.964948776491038,0.9955843888110172
0.9757888030139339,0.9717038928778269,0.9593848937132521,0.9650131852374463,0.995535960732304
0.9768470040721349,0.9747270230658319,0.9594075079149708,0.966564217311163,0.995855954948572
0.9757943433336104,0.9747883783418981,0.9563772048846676,0.965020464960879,0.9955974499507327
0.9763289841823873,0.9759973391787466,0.9563998190863862,0.9656023430585579,0.9955187895370441
0.9742236627053382,0.9731020887127821,0.9533921302578019,0.9626733865251007,0.9958703861068023
0.9768580847114878,0.9759655220050216,0.9579149706015379,0.9664760090331761,0.9958075268698587
0.9742236627053382,0.9730123741809475,0.9533921302578019,0.9625684627634697,0.9959333476503233
0.9768580847114878,0.9745577935673575,0.9594075079149708,0.966544903452738,0.9957889085554751
0.9773982658799414,0.9789258949653947,0.9564450474898237,0.9672314534527591,0.9957403396198797
0.9747472229147622,0.9731247029145006,0.9548846675712348,0.9634364883094122,0.9958160805893522
0.9768580847114878,0.9759881362067404,0.9579149706015379,0.9664752571156919,0.9958951635736867
0.977381644920912,0.9759229540959042,0.9594075079149708,0.9672168366789526,0.9959966294579127
0.9779162857696889,0.9774806735201732,0.9594301221166894,0.9680526986575906,0.9956959963907426
0.9779162857696889,0.9774776860833871,0.9594075079149708,0.9680149096333214,0.9959841702960295
0.9758054239729633,0.9746863070103726,0.9563998190863863,0.9650011242721763,0.9959431690817542
0.9773761046012355,0.9789437823603313,0.9563772048846676,0.9670957191368238,0.9957425933299907
0.9768470040721349,0.9774774539721502,0.9563772048846676,0.9664139008078244,0.9958451860692721
0.9768470040721351,0.9761128228149856,0.9578697421981005,0.966458460251515,0.9959976154560863
0.977381644920912,0.9774806735201732,0.9578923563998192,0.9672265777809509,0.9959189550423977
0.9784343056594365,0.9776166856729518,0.9609000452284036,0.9688349598970738,0.9955959005250314
0.9773871852405882,0.9790679751074748,0.9563998190863863,0.9671667628879341,0.9956045951014069
0.9773871852405884,0.9774512450468984,0.9578923563998192,0.9671905986096994,0.9956082188300327
0.9773927255602647,0.977436345088748,0.9579149706015379,0.9672519657767662,0.9960152477722966
