Accuracy,Precision,Recall,F1,AUC
0.7998169107856192,0.8424417214728303,0.5496323529411764,0.6648352782388844,0.7456373316550001
0.7998169107856192,0.8424417214728303,0.5496323529411764,0.6648352782388844,0.8386698850175509
0.8172424356177579,0.9381282900190253,0.5511029411764706,0.6822309632408746,0.8998383644950673
0.8386562597387879,0.9507792016770125,0.5841911764705883,0.7235480964397472,0.9060966506252814
0.8434449103323228,0.9486552767410791,0.5996323529411764,0.7346852915170188,0.9135355999785091
0.8576778833895233,0.8041552632629644,0.8029411764705883,0.8032406827212213,0.9223750884258977
0.8770996826925801,0.8819898207580573,0.7768382352941177,0.8194273971454601,0.9472876379316079
0.8809573051534125,0.8344851858918162,0.8474264705882353,0.8365492976912774,0.9473512286242786
0.8905337209961186,0.836332067721399,0.8680147058823529,0.8516115767961263,0.9533752964586147
0.905697368048276,0.9281473369294858,0.8014705882352942,0.8600510854528789,0.9576036549797372
0.9094211264413407,0.9160563190429464,0.8253676470588236,0.8682587359847714,0.9624283470401469
0.9139439966569398,0.9235485168476665,0.8308823529411764,0.8746785836792286,0.9637789590816755
0.9162053432303029,0.9196247885457014,0.8419117647058825,0.8789925736775548,0.966579786223597
0.9160725415757713,0.9189956597867852,0.8422794117647058,0.8788695514806948,0.9678205414799009
0.92125888885741,0.9393726178048707,0.8363970588235295,0.8847856811170015,0.9684821982518216
0.9241860143921578,0.9396739839747024,0.8448529411764707,0.8894955884744385,0.9691643368921159
0.9291067583647334,0.947022178937947,0.8518382352941177,0.8967239732814738,0.9719347146641797
0.9320329985551179,0.955133699424476,0.8522058823529411,0.9006003062201616,0.9726172490623337
0.933096828342352,0.9505220708978402,0.8599264705882353,0.9027995558431796,0.9743987966402636
0.9340278564750545,0.9525357116726083,0.8606617647058823,0.9040961002250274,0.9746467641238385
0.9362895571861631,0.9480001469677946,0.8720588235294118,0.9082218031261498,0.9769317996477037
0.9382844151060997,0.9435302500075746,0.8823529411764707,0.9117097340317798,0.9771416328633489
0.9405459387483356,0.944922214321436,0.8875,0.9151788817036695,0.9783804093303553
