Accuracy,Precision,Recall,F1,AUC
0.8184210526315789,0.8279753753685126,0.6089326096788783,0.7012331801074367,0.7700577026889015
0.8405263157894737,0.9455148346162467,0.5788783355947535,0.7170087477287723,0.897335325108952
0.9057894736842105,0.9096852704624101,0.8119176843057441,0.857486397176644,0.932781416036903
0.9042105263157895,0.9079323606227596,0.8104251469923112,0.855413532948109,0.948191535527427
0.928421052631579,0.9270080557168303,0.8647218453188602,0.8939373307558398,0.9667561715775601
0.9315789473684211,0.9232333184513879,0.8781772953414745,0.8995636465511453,0.9704419350568522
0.9321052631578949,0.9280579185816935,0.8751922207146088,0.9000488311562769,0.9711292817971511
0.9347368421052632,0.9380538306904238,0.872139303482587,0.9031041106849342,0.969634613838041
0.9499999999999998,0.9474402231092558,0.9082089552238806,0.926807448861944,0.9812631997725413
0.958421052631579,0.9516347143634256,0.9293080054274083,0.9396649581599427,0.9847207928955465
0.9594736842105261,0.9585144036225499,0.9247851650836724,0.9407271640713896,0.983750103641011
0.9610526315789473,0.9589663071192802,0.9292401628222524,0.9433122619403758,0.9847391813908072
0.9626315789473685,0.9589048475152439,0.9337403889642697,0.9457718087205056,0.9855658696895324
0.9663157894736841,0.9636063259098098,0.9397783808231569,0.9511391547528241,0.9875672265416355
0.9657894736842104,0.965366905962979,0.9367933061962912,0.9502748085904338,0.9896340306905497
0.9715789473684209,0.9687372191326119,0.9503618272274987,0.9589482974025607,0.991402889173331
0.9705263157894736,0.9633524388299005,0.9534147444595206,0.9577730050854161,0.9938081234803026
0.9742105263157894,0.9658211698858647,0.9609226594301219,0.9630399000806105,0.995027315411356
0.9726315789473686,0.9642290394645625,0.9579149706015379,0.9607588953768069,0.9956163855637769
0.9784210526315791,0.9759364019065512,0.9624378109452735,0.9689237796497366,0.995483624987145
0.9742105263157896,0.9643854013426865,0.9623925825418361,0.9630704898710638,0.9959946241007251
0.9742105263157896,0.964820327971452,0.9624151967435548,0.9631313019663418,0.9965163631808769
0.9747368421052631,0.9688880072903052,0.9594301221166892,0.9637657087274212,0.9963341774070781
