Accuracy,Precision,Recall,F1,AUC
0.960494525134129,0.9648577911950913,0.9269784172661872,0.9455066416805306,0.9893725534923672
0.956171787630413,0.9558024853525777,0.9242805755395682,0.9397423360991274,0.9876839759996635
0.960494525134129,0.9648577911950913,0.9269784172661872,0.9455066416805306,0.9893725534923672
0.956171787630413,0.9558024853525777,0.9242805755395682,0.9397423360991274,0.9876839759996635
0.956171787630413,0.9558024853525777,0.9242805755395682,0.9397423360991274,0.9876839759996635
0.960494525134129,0.9648577911950913,0.9269784172661872,0.9455066416805306,0.9893725534923672
0.956171787630413,0.9558024853525777,0.9242805755395682,0.9397423360991274,0.9876839759996635
0.9630216074942313,0.9666809408947661,0.9321942446043165,0.9490988580173202,0.9910170025729379
0.9616914663580639,0.962634122272715,0.9327338129496402,0.9473938380476016,0.9903327902085588
0.9637530347107205,0.9638288273440032,0.9372302158273381,0.9503155182044545,0.9922382392697047
0.9626223616596594,0.9663645215743426,0.9314748201438849,0.9485521828404193,0.9918855129829544
0.9674774564346486,0.9664289881105217,0.9449640287769784,0.9555337270367754,0.9925684834418966
0.9669454088277345,0.9692113667055156,0.9406474820143886,0.9546480752425539,0.99217483197354
0.9708026323240044,0.9728910512941615,0.9474820143884891,0.9600001459449519,0.9933732443756409
0.9707361429623023,0.9741021710622955,0.9460431654676258,0.9598483417674093,0.9930462325833933
0.9708026323240044,0.9728910512941615,0.9474820143884891,0.9600001459449519,0.9933732443756409
0.9735297136224006,0.9755380537437712,0.9523381294964027,0.9637699057351501,0.9938765956211011
0.9735298020979318,0.9758924040073682,0.951978417266187,0.9637608874714099,0.9936086001809276
0.9723989520958085,0.9733463613684273,0.9514388489208632,0.9622491873509034,0.9936680177131336
0.9726649537803824,0.9754617995854022,0.9500000000000002,0.962540915389182,0.9932151901218388
0.9744609628261209,0.9775278655638984,0.9528776978417266,0.9650192252225855,0.9938752489380317
0.9739954488186747,0.9769561721250136,0.952158273381295,0.9643779819059176,0.993880434929989
0.9746601654846335,0.9772127339622092,0.9537769784172662,0.9653177443041713,0.9939469266552725
0.9735298020979318,0.9758924040073682,0.951978417266187,0.9637608874714099,0.9936086001809276
