Accuracy,Precision,Recall,F1,AUC
0.8184210526315789,0.8279753753685126,0.6089326096788783,0.7012331801074367,0.7700577026889015
0.8184210526315789,0.8279753753685126,0.6089326096788783,0.7012331801074367,0.774542304837304
0.8163157894736841,0.8267149683379852,0.6029398462234283,0.6966739366737273,0.8479259543246502
0.8426315789473685,0.9539099244445246,0.5789009497964721,0.7197640172659203,0.9174533019403377
0.8921052631578947,0.8848503832132465,0.7954997738579828,0.837531179701751,0.9366176635953343
0.9142105263157895,0.8799849211821043,0.8751243781094526,0.8771684356049707,0.9514732703160403
0.9221052631578948,0.9219939171570989,0.849502487562189,0.8840098959977774,0.9639327457911074
0.9205263157894737,0.9057423446667746,0.8630031659882406,0.8833520262909327,0.9637327875855684
0.921578947368421,0.9027822215888591,0.8705110809588422,0.885649994265019,0.9669345008382022
0.9231578947368421,0.90348440731149,0.8750565355042967,0.8883064036544368,0.9688588008210148
0.9284210526315789,0.9177607792894159,0.8750339213025781,0.8951985526946326,0.9703390101918702
0.9315789473684208,0.9228004651314079,0.8781320669380369,0.8997536664810306,0.97272648985955
0.9294736842105262,0.9133518013284097,0.8826096788783355,0.8974332457513261,0.9743187405010566
0.9410526315789476,0.9242628064071479,0.9067164179104477,0.9149877514532998,0.9760346064007978
0.9410526315789476,0.9265739003945311,0.9037313432835822,0.9146996754225425,0.9755938363044943
0.9426315789473685,0.9307041252226617,0.903731343283582,0.9167876554277203,0.9751574854075236
0.9436842105263159,0.9293950178817594,0.9082089552238806,0.918554001097174,0.9751382695634195
0.946842105263158,0.936795059211104,0.9097014925373135,0.9228733668806749,0.9792536939791422
0.9494736842105264,0.9385663742717627,0.9157394843962008,0.9267955840396077,0.9792154491116409
0.9494736842105264,0.9414027392956277,0.9127770239710538,0.9266209850767592,0.9794239743810096
0.9505263157894737,0.9427990586132189,0.914314789687924,0.9281597673392122,0.9791762567962703
0.9542105263157895,0.947540563865596,0.9202849389416554,0.9334631557078504,0.9788906079359302
0.9573684210526314,0.9553207163201505,0.9217774762550881,0.9379832207701997,0.9805764690957629
0.9594736842105263,0.9611241552112759,0.9217548620533694,0.9408617655826866,0.9819514405833646
0.961578947368421,0.9657640561138695,0.9232473993668023,0.9437964829412879,0.9822448825360359
0.96,0.9655964112587245,0.9187471732247852,0.9413998955651159,0.9824054015559852
0.9605263157894737,0.9614292994718754,0.9247851650836726,0.9424425284152269,0.9826842826138245
0.96,0.9655838534752197,0.9187471732247852,0.9413150897045469,0.9829621072450495
0.96,0.9614448009921013,0.9232700135685212,0.9416310511553767,0.9816896202593355
0.9652631578947368,0.9723142705138974,0.9277476255088196,0.9490577859279071,0.9828237020142119
0.9642105263157894,0.96962263817784,0.9277250113071009,0.9476122526742803,0.9844975554955356
0.9636842105263158,0.9663221819057484,0.9292401628222524,0.9469536853905447,0.982646696066908
0.9657894736842104,0.9678267943794128,0.9337630031659883,0.9501420127402126,0.9818629009127882
0.9636842105263158,0.9620821754362641,0.9337630031659883,0.9472492768294811,0.9822343115977228
0.966842105263158,0.9691779529085167,0.9352781546811398,0.9516538811693817,0.9813597438207715
0.9621052631578948,0.9605430487742227,0.9307553143374039,0.9450026565592584,0.9810067883527787
0.9642105263157894,0.9633938643692218,0.9337630031659883,0.948005523810324,0.9830297274446023
0.9636842105263158,0.9632623830979987,0.9322478516508367,0.9471222279225673,0.9835698372275663
0.9663157894736841,0.9676429121591374,0.9353007688828585,0.9509786047615645,0.9835443428732882
0.9652631578947368,0.9632599645718989,0.9367933061962912,0.9496002533967054,0.9831925706031035
0.9642105263157894,0.963420302748661,0.9337630031659883,0.9480060230851446,0.9832034373408687
0.9657894736842104,0.9663849852469255,0.9352781546811398,0.9502628252431867,0.9830159872264455
0.9657894736842104,0.9692096403803493,0.9322704658525554,0.9501154831341984,0.9836697863055794
0.9663157894736841,0.9678121334681006,0.9352781546811398,0.9509861604253251,0.9828449639898642
0.9668421052631577,0.9692857681460263,0.9352781546811398,0.9516882987646686,0.9836940129479205
0.9673684210526317,0.9695500208746479,0.9367706919945726,0.952530836380568,0.9835145983479355
0.9657894736842104,0.9666560988762483,0.9352555404794212,0.9502653909622463,0.983444242559465
0.9694736842105263,0.9724884102216192,0.9397783808231569,0.9555894257355014,0.9830909067778906
0.968421052631579,0.9695754835960061,0.9397783808231571,0.9541532800786087,0.9834639899529604
0.968421052631579,0.9709994824826916,0.9382632293080055,0.9540352045181223,0.9833681820672762
0.968421052631579,0.9695281677277947,0.9397557666214382,0.9541429154248545,0.9821573392425614
0.97,0.9725364871446962,0.9412709181365898,0.9563874826404286,0.9841362442490359
0.97,0.9710454067077203,0.9427634554500226,0.9564110654730877,0.9830220967083616
0.968421052631579,0.9694243712510474,0.9397783808231569,0.9541218161245018,0.9824057996620146
0.9673684210526317,0.9697337157038651,0.9367933061962912,0.9526488633110244,0.9836754732168496
0.97,0.9725604909187,0.9412935323383085,0.9564490043838983,0.9843617034810215
0.9668421052631577,0.9679097745694429,0.9367706919945726,0.9518293052673306,0.983812779764008
0.97,0.9754975538557629,0.9382632293080055,0.9562214189564786,0.9841657352320009
0.968421052631579,0.9724756906185681,0.936748077792854,0.9539749957906756,0.9842858298095389
0.9678947368421053,0.9725026839002554,0.9352555404794212,0.9531477864372901,0.9837387053538544
0.9689473684210526,0.97258380094201,0.9382632293080055,0.9547975783000144,0.9845504635644465
0.9694736842105263,0.9741180223176492,0.9382632293080055,0.9555144989847937,0.9844304290364215
0.9694736842105263,0.972651643547166,0.9397331524197197,0.955508126906816,0.9838439610295566
