Accuracy,Precision,Recall,F1,AUC
0.85,0.768297149178156,0.821144278606965,0.7930079587403109,0.8726992362769517
0.9205263157894736,0.8927866432981382,0.8796019900497513,0.885202589634831,0.9518842892148228
0.9563157894736841,0.9540602392225909,0.9202170963364994,0.9364352243457741,0.9775460504145462
0.9526315789473685,0.943596819269169,0.9202170963364994,0.9314176538693599,0.9776140575998484
0.9547368421052631,0.9469682884095993,0.9232247851650838,0.9344948025228994,0.9788352178204891
0.9536842105263158,0.9480323948023963,0.9187245590230665,0.9327534089113916,0.9794470534104386
0.9568421052631578,0.9524794458708173,0.9232247851650837,0.9373263158591429,0.977992525214568
0.9557894736842105,0.9581893479300344,0.9142017186793305,0.9351991174598602,0.9793333151850361
0.9557894736842105,0.9555187516548906,0.9172094075079149,0.9355304132885129,0.9782899704680945
0.9578947368421054,0.958178672372016,0.9202623247399367,0.9385039249122615,0.979792395934639
0.9578947368421051,0.9660717832224449,0.9127317955676164,0.9379303197951547,0.9812809966688979
0.9578947368421051,0.9643945552606057,0.9142017186793305,0.938097026127186,0.97916762301076
0.9578947368421051,0.9657197903171394,0.9127091813658976,0.9380218139328147,0.9806944441479036
0.9568421052631579,0.9683700042223066,0.9067164179104477,0.9361642170343037,0.9800876371486392
0.9557894736842105,0.9671394250936277,0.9052012663952962,0.9346366617728181,0.9798049529549877
0.9605263157894737,0.9643508948609272,0.9217548620533694,0.9422598426433684,0.9808433113383088
0.9594736842105263,0.9689495404102161,0.9142017186793305,0.940297511248098,0.9813579267669947
0.9615789473684211,0.9705664670560307,0.9187697874265037,0.943548692420672,0.9804159434036455
0.9573684210526314,0.9658342666740655,0.9111940298507462,0.9372800942762491,0.980737337292509
0.958421052631579,0.9672132336749272,0.9127091813658976,0.9387199291960446,0.9810532978124897
0.9573684210526316,0.9688947902121285,0.9081863410221619,0.9370076023260371,0.980200083197488
0.958421052631579,0.9745657915127527,0.9052238805970149,0.9381024948619727,0.9810668690023882
0.9605263157894737,0.9763940739324134,0.9096788783355947,0.9413902890968633,0.9817807909881962
0.9636842105263158,0.9840863100117463,0.9111488014473089,0.9459433332545875,0.9812923282343735
0.958421052631579,0.9745021372804292,0.905156037991859,0.9382102082229054,0.9809446371070051
0.9621052631578946,0.9795191136644072,0.9112392582541835,0.9438153055677085,0.9809697088906372
0.9610526315789473,0.9764437516423554,0.9111488014473089,0.942127430803138,0.9805639054032463
0.961578947368421,0.9765268516025045,0.9127317955676164,0.943180123472672,0.981769712965108
0.9631578947368421,0.9797170823457588,0.9142469470827679,0.9454797831688578,0.9809559686724805
0.9578947368421054,0.9745476145601181,0.9037539574853006,0.937401193503623,0.9804164504884205
0.9589473684210527,0.977845694985897,0.9036861148801446,0.9387958011791653,0.9810113343233052
0.9594736842105263,0.977743626809073,0.905156037991859,0.9396211046417784,0.980729114957364
0.958421052631579,0.9793320281251315,0.9006784260515603,0.9379242082092573,0.9816628937780164
0.958421052631579,0.9792571654519417,0.900701040253279,0.93796746581772,0.9817068010921716
0.961578947368421,0.9839742359085344,0.9051334237901403,0.9425267896461914,0.9814253000963283
0.9573684210526314,0.97282667129634,0.9036861148801446,0.936634777012699,0.981998999797522
0.9594736842105263,0.9759338245499387,0.9066938037087292,0.9398188540370713,0.9817396303832387
0.9589473684210527,0.9776241294177014,0.9037087290818635,0.9388614990604534,0.9816306316212373
0.9573684210526314,0.9792058045860317,0.8977159656264133,0.9363039926901371,0.9798714388859651
0.958421052631579,0.976373011385515,0.9036408864767074,0.938101121573121,0.9804795135971668
0.9589473684210527,0.9806933577013328,0.900701040253279,0.938694542371319,0.9802138656727093
0.9631578947368421,0.9824775301267568,0.9112392582541835,0.9452956795261619,0.9817319573899332
0.9626315789473683,0.9824998897923276,0.9097014925373132,0.944354390077186,0.9815019521874214
0.9610526315789473,0.9823166129085337,0.9052238805970149,0.94193610227897,0.9802355746836235
0.96,0.9794889573703134,0.9052012663952963,0.9403850654508499,0.9809764944855865
0.9568421052631578,0.9774132931244999,0.8976707372229761,0.9355652137926033,0.9815753082274771
0.9615789473684211,0.9853704237071172,0.9037313432835822,0.9425674749602143,0.982586059403291
0.961578947368421,0.9902305194284737,0.8991858887381274,0.9422263998345943,0.9809204949787933
0.9621052631578948,0.9809950645422664,0.909656264133876,0.94359464970677,0.9813627863294215
0.9615789473684211,0.9807503347738062,0.908186341022162,0.9427946329804373,0.9807638880734016
0.9578947368421054,0.987073970448947,0.8916327453640885,0.9364621857313026,0.9813122201915107
0.9605263157894737,0.9808225217713964,0.9051786521935776,0.9411783942411326,0.9813007195977768
0.9605263157894737,0.9808172480405517,0.9052012663952963,0.9411129018292321,0.9810319869076048
0.958421052631579,0.9778819630511227,0.9021709633649933,0.9379796179180057,0.9812406389481675
0.9594736842105263,0.9852814249568048,0.8976481230212574,0.9390831256297834,0.9805863750413231
0.9610526315789473,0.9826028614831271,0.9052012663952962,0.9418206907594817,0.980616077309611
0.9578947368421054,0.9789931314036998,0.8992311171415649,0.9371883124657027,0.9815126076398638
0.958421052631579,0.9871333889506859,0.8931252826775214,0.9372922184146976,0.9809207907782452
0.9578947368421054,0.9837594107867641,0.8946630483943917,0.9366907634806483,0.9817588884844073
0.9568421052631579,0.9822063408878682,0.8931705110809588,0.9351928630273694,0.9805714093682933
0.9578947368421054,0.9886151983442211,0.8901175938489372,0.93642679570432,0.9806825209835239
0.9573684210526316,0.9838143876465075,0.8931705110809588,0.9358780189280698,0.9808675802377141
0.9578947368421054,0.9868927811790534,0.8916553595658072,0.9364776484146798,0.9808646645002582
